"","State","County","fips","frac_coll_plus2010","foreign_share2010","med_hhinc2016","poor_share2010","share_white2010","share_black2010","share_hisp2010","share_asian2010","gsmn_math_g3_2013","rent_twobed2015","singleparent_share2010","traveltime15_2010","emp2000","ln_wage_growth_hs_grad","popdensity2010","ann_avg_job_growth_2004_2013","job_density_2013","turnout.rate"
"997","Kentucky","Ballard County",21007,0.10771099,0.011252582,43922.5440659474,0.13098353,0.94096255,0.03697418,0.010910413,0.0018184022,3.1233039,610.17139,0.27601191,0.35103196,0.58195567,0.35236064,33.442932,-0.010867311,14.084222,0.678496868475992
"998","Kentucky","Barren County",21009,0.15122126,0.015536414,40474.5956654732,0.19001825,0.91520643,0.04602471,0.026320158,0.0036904765,3.4864428,587.30731,0.26007342,0.43467316,0.58879387,-0.044429678,86.501617,-0.0016707628,37.063625,0.606954784819321
"999","Kentucky","Bath County",21011,0.13423206,0.0029309844,35068.7871624536,0.29099739,0.96022773,0.017513588,0.013544993,0.0014666552,3.1196661,630.01392,0.36991072,0.25351703,0.50269723,0.3434388,41.575798,-0.0072487448,15.531292,0.6108336951802
"1000","Kentucky","Bell County",21013,0.11272566,0.0028770221,23941.7458087902,0.29509801,0.95141333,0.027534768,0.0069011189,0.0025831477,2.9956779,442.44452,0.40301973,0.43758389,0.37889525,-0.058284204,79.91922,-0.0031964134,23.821728,0.482189150264042
"1001","Kentucky","Boone County",21015,0.28515083,0.045036711,73576.0281287086,0.073972158,0.90021127,0.03131865,0.035392348,0.019715138,3.5904822,892.90002,0.24214332,0.26744103,0.71714276,-0.0022021972,494.5307,0.014219924,250.24355,0.712963751757039
"1002","Kentucky","Bourbon County",21017,0.17389242,0.041652918,45463.4122591944,0.16130793,0.85198897,0.069802351,0.068451338,0.003313676,2.8880293,668.22552,0.33498955,0.33361268,0.61831528,0.070761397,68.980873,-6.0791015e-05,31.534113,0.648879617791535
"1003","Kentucky","Boyd County",21019,0.15914789,0.011142356,45258.9785434581,0.17973763,0.93785071,0.034273949,0.014412014,0.0037350829,3.2512856,643.75299,0.36045435,0.40757492,0.48471874,0.12696034,309.89899,-0.020465132,111.62543,0.588628671991336
"1004","Kentucky","Boyle County",21021,0.23485906,0.027352167,41387.9823086663,0.18699615,0.86888015,0.085572593,0.027996624,0.0053546154,3.6418078,638.99225,0.37847507,0.45983553,0.56866193,NA,157.80652,-0.0010877671,64.844315,0.611505621776989
"1005","Kentucky","Bracken County",21023,0.11648774,0.0065223514,35858.5963713478,0.19449301,0.9720782,0.0068331761,0.011310085,0.00058906694,3.3046715,556.30408,0.28039408,0.24131499,0.60865748,0.1380522,41.281639,-0.017135853,17.250938,0.671837897736267
"1006","Kentucky","Breathitt County",21025,0.10298207,0.0061574313,26079.7421098141,0.32995185,0.97816688,0.0043954463,0.0064130281,0.0063534849,1.4759296,501.14337,0.41807222,0.35592553,0.38830182,NA,28.183659,-0.031332217,7.7495923,0.558228971501824
"1007","Kentucky","Breckinridge County",21027,0.076566949,0.0034064369,44099.113016601,0.19439253,0.95388603,0.026222643,0.0087242629,0.0020938232,4.0483365,537.75861,0.27630705,0.25589499,0.54307109,-0.07549122,35.36676,-0.010177074,13.200604,0.654661016949153
"1008","Kentucky","Bullitt County",21029,0.11121824,0.0099484297,58979.8794924582,0.094162382,0.96029282,0.0096879667,0.013966818,0.0037321334,3.4776278,698.19427,0.28565982,0.17802086,0.66715473,-0.018414993,307.22137,0.012505712,123.69329,0.669912677000686
"1009","Kentucky","Butler County",21031,0.078366831,0.014270668,37666.9648542159,0.19414017,0.95996851,0.0055161547,0.02537431,0.0017063027,2.0917151,506.33145,0.27315468,0.26517275,0.58311224,NA,29.782579,-0.010302582,11.460074,0.636448695290571
"1010","Kentucky","Caldwell County",21033,0.14146821,0.010548947,44814.0113986445,0.18565847,0.92051756,0.059072703,0.0099353055,0.0026583555,3.424551,528.87646,0.23425367,0.4261567,0.53806579,NA,37.657597,-0.015120819,14.997491,0.659417316372589
"1011","Kentucky","Calloway County",21035,0.28279245,0.031044878,38195.545152859,0.19844434,0.90538031,0.043532036,0.02393052,0.015537917,4.5369291,649.10706,0.24014163,0.54358327,0.56051624,0.10025506,96.594482,0.0026634911,43.698803,0.559321490412365
"1012","Kentucky","Campbell County",21037,0.26446164,0.01720698,59824.6583311194,0.11291967,0.93435615,0.032976888,0.016549326,0.0071500414,3.5788598,793.89496,0.30420724,0.30123049,0.63768154,0.015502508,597.026,0.0054254271,301.0376,0.667874776043875
"1013","Kentucky","Carlisle County",21039,0.10445391,0.0047932435,41987.9853056426,0.15952222,0.96120691,0.010775862,0.016261755,0.0019592475,2.8986232,570.96613,0.23011282,0.35135671,0.52169365,0.044483054,26.943279,0.0029661672,11.639876,0.723135964912281
"1014","Kentucky","Carroll County",21041,0.093674548,0.047098938,43197.2596429562,0.21898936,0.88567197,0.025622051,0.072981223,0.005277276,2.8005724,633.83612,0.51769578,0.46745947,0.5762046,0.15409365,84.087799,-0.011350346,36.517643,0.526416295353278
"1015","Kentucky","Carter County",21043,0.10183076,0.0023766372,37384.8291847042,0.20699956,0.97150069,0.0072510825,0.011580086,0.0020696938,3.0360827,597.74976,0.26179215,0.31241098,0.49772301,0.34123644,67.69297,-0.026340492,23.533808,0.562160326086957
"1016","Kentucky","Casey County",21045,0.095588878,0.013385923,32588.9748668129,0.28716198,0.96057659,0.0080225635,0.023691632,0.0015669068,3.6946044,437.02539,0.21126367,0.24432753,0.51621217,0.094707437,35.916161,-0.0053007347,14.013043,0.588558765594222
"1017","Kentucky","Christian County",21047,0.13194151,0.028113246,41397.6155579644,0.20018348,0.68567371,0.22364952,0.061402202,0.0089789303,3.3992374,738.90363,0.35638011,0.43651634,0.45624363,0.010524998,105.42244,-0.0040392564,33.585922,0.465592258014165
"1018","Kentucky","Clark County",21049,0.17369877,0.013014608,50539.4140622806,0.16059116,0.90997666,0.054418329,0.025018955,0.0029483614,3.7215061,679.71161,0.32448548,0.3920469,0.60535079,0.10988846,141.06226,0.0012463195,63.248871,0.652743770704306
"1019","Kentucky","Clay County",21051,0.081439041,0.012246734,23924.7982972849,0.34510776,0.92908424,0.044178553,0.018499769,0.0011271194,3.326848,448.13608,0.25051641,0.42605492,0.33983368,-0.16379532,46.308235,-0.030714171,10.506194,0.481537875904073
"1020","Kentucky","Clinton County",21053,0.037254088,0.018112296,29341.2533099689,0.29090932,0.96037769,0.0053543616,0.022488317,0.0012655763,2.4100735,531.10205,0.43314448,0.46258152,0.52108365,0.26497409,52.077103,-0.017821496,18.672115,0.627800407331976
"1021","Kentucky","Crittenden County",21055,0.091404207,0.0061589628,39277.580891036,0.16703071,0.97316158,0.010628019,0.0051529789,0.0026760329,3.1883042,463.61609,0.27343619,0.36576569,0.5209322,NA,25.87845,0.0015936524,10.543073,0.61451542807475
"1022","Kentucky","Cumberland County",21057,0.078813918,0.0010084313,32672.9606184364,0.26647627,0.94924158,0.0334014,0.0091890311,0.0013127188,1.4986976,480,0.29414213,0.44882047,0.50018048,0.071008287,22.465282,-0.0025464906,8.893054,0.640534262485482
"1023","Kentucky","Daviess County",21059,0.18022089,0.018463571,50125.244630442,0.14801028,0.90015107,0.059044447,0.026123572,0.0062183822,3.6765394,674.46527,0.36749014,0.47585323,0.60896218,0.026465781,210.88091,0.0023285998,96.789749,0.659947461534338
"1024","Kentucky","Edmonson County",21061,0.069506302,0.010646541,42388.2350037028,0.18805271,0.96480554,0.016610477,0.0082230074,0.0014811158,4.1990204,517,0.27699798,0.21979095,0.50206923,NA,40.150951,-0.0077705439,14.844065,0.620483756704787
"1025","Kentucky","Elliott County",21063,0.072358511,0,27745.9378502292,0.36300403,0.95173204,0.034258787,0.0078960778,0.00038206828,2.0518861,528,0.36942163,0.24479046,0.41299707,NA,33.510445,-0.029699028,8.2282391,0.489939473253722
"1026","Kentucky","Estill County",21065,0.066143252,0.0032078514,29745.0476417666,0.25229648,0.98193836,0.0034760088,0.0068838601,0.0009060023,2.4912171,504.73343,0.30087987,0.26963866,0.4559226,NA,57.97422,-0.011058781,19.744902,0.588584803745049
"1027","Kentucky","Fayette County",21067,0.39169756,0.084651463,56306.1891495353,0.17930484,0.73045909,0.15605995,0.069214985,0.027681332,3.661907,834.72766,0.37515733,0.32730797,0.65483421,0.080597475,1042.8488,0.015660765,559.31097,0.648174959346832
"1028","Kentucky","Fleming County",21069,0.12276661,0.0054428764,36361.7995539448,0.20432331,0.96584892,0.015751325,0.010384723,0.0020908837,3.0522273,492.06702,0.20146592,0.29890081,0.55630696,NA,41.165771,-0.0047418778,16.936266,0.644355279956228
"1029","Kentucky","Floyd County",21071,0.1181279,0.0047366568,31187.5733694963,0.28319594,0.97903728,0.0089731561,0.0055511901,0.0021917315,3.5138819,545.48657,0.34913564,0.31469214,0.37541494,NA,100.29643,-0.020543549,28.961926,0.583401719770222
"1030","Kentucky","Franklin County",21073,0.27118033,0.031242706,51490.5530891752,0.13745309,0.83242369,0.11674952,0.027878664,0.012340432,3.1235545,700.98279,0.38045305,0.47225195,0.62432671,-0.069514252,237.23682,-0.0045644268,110.50995,0.671623711340206
"1031","Kentucky","Fulton County",21075,0.10998336,0.004927895,28023.1544106854,0.26798546,0.72992808,0.24937619,0.0077792457,0.010783798,2.0176988,650,0.44264102,0.4722853,0.46946624,NA,33.152802,-0.026123853,10.364812,0.509255363904081
"1032","Kentucky","Gallatin County",21077,0.090410292,0.041284781,50322.0533240191,0.23627703,0.92583537,0.020374898,0.043311212,0.0016299918,2.5829811,697,0.32209498,0.24986826,0.61902326,NA,84.84304,-0.0045452556,35.403126,0.595451732673267
"1033","Kentucky","Garrard County",21079,0.13823062,0.012860661,46543.2844725639,0.17248526,0.94400424,0.023888364,0.023829233,0.0020104067,3.1286461,571.83368,0.24760267,0.20124766,0.60629189,0.076365776,73.505829,0.0015907283,30.907045,0.645001111687542
"1034","Kentucky","Grant County",21081,0.10865635,0.010918381,46578.9523963993,0.17459589,0.95470762,0.010258698,0.023396319,0.0027572785,3.8682837,671.06964,0.31406972,0.2075647,0.6410498,NA,95.602119,-0.011843337,40.893143,0.607051106859798
"1035","Kentucky","Graves County",21083,0.14333688,0.031886563,41311.7050187225,0.19966178,0.87842458,0.053204387,0.056544814,0.002556029,4.063303,564.21686,0.22977974,0.34905267,0.55044258,0.19813494,67.27951,-0.0021784166,27.340628,0.6163708801159
"1036","Kentucky","Grayson County",21085,0.075860575,0.0041388106,35729.3170201196,0.19188905,0.96655792,0.013167094,0.010020974,0.0023085801,3.4340062,504.82144,0.22423141,0.3300277,0.53892553,0.083908461,51.834312,-0.0070290049,20.304089,0.604134106377615
"1037","Kentucky","Green County",21087,0.11427654,0.013223748,35737.7172677207,0.17908832,0.9496358,0.024338249,0.01412329,0.0013582343,3.7053902,503.86649,0.28733826,0.2746664,0.52259439,NA,39.358955,-0.0061156447,17.060909,0.676915909620312
"1038","Kentucky","Greenup County",21089,0.15103199,0.011575219,46294.6215659713,0.14651936,0.96862638,0.010024384,0.007694392,0.0047434615,3.3050075,563.06506,0.28521389,0.32698226,0.49207541,0.043070968,107.17283,-0.020309282,38.568863,0.657145956108319
"1039","Kentucky","Hancock County",21091,0.10975631,0.0052838949,48314.7159369527,0.15698722,0.96695858,0.012842965,0.010974898,0.0021015762,3.426713,565.86536,0.24102312,0.32669178,0.59377229,NA,45.642754,-0.00046637779,20.266129,0.698279799056173
"1040","Kentucky","Hardin County",21093,0.18135537,0.040591404,54353.5153621349,0.12809519,0.77825153,0.12887639,0.05037757,0.017109649,3.2728074,735.48547,0.31925166,0.35139284,0.57100546,0.12923692,169.33508,0.0033806672,70.841469,0.601935896489804
"1041","Kentucky","Harlan County",21095,0.10821211,0.0012955203,27210.1313272764,0.3081744,0.95737416,0.026607009,0.0071726209,0.0026296831,1.806334,489.51099,0.36172524,0.35546988,0.3436532,-0.12773786,62.851391,-0.020847315,16.729315,0.54301128489408
"1042","Kentucky","Harrison County",21097,0.13574639,0.011799566,39095.3282924759,0.2042788,0.94693834,0.026849199,0.017881779,0.0017510346,3.3802011,573.16589,0.26254392,0.33904782,0.60423952,0.12615527,61.515263,-0.0028988705,26.386999,0.614407661877993
"1043","Kentucky","Hart County",21099,0.090739332,0.0047240984,35999.2904005715,0.23521022,0.92153412,0.055003021,0.014341448,0.0016091936,3.3382423,457.0593,0.3333689,0.28346533,0.5209738,-0.056687109,44.163219,0.0021493018,18.005993,0.593293633914646
"1044","Kentucky","Henderson County",21101,0.15901506,0.012296586,44776.8529945946,0.14627773,0.88157839,0.08841081,0.018551352,0.003898968,4.0093498,653.82513,0.3235406,0.41464177,0.60414106,0.061845314,105.91571,-0.006364658,46.886879,0.593510629141923
"1045","Kentucky","Henry County",21103,0.14455938,0.015802978,50864.1533471718,0.18341056,0.92579138,0.033731189,0.028995849,0.0016216917,2.7131503,700.30939,0.37388134,0.22730789,0.61972201,0.14885643,53.850319,-0.0025591759,25.154135,0.671665285832643
"1046","Kentucky","Hickman County",21105,0.16503222,0.0052535865,39756,0.16091955,0.87678498,0.099755205,0.011627907,0.0020399839,2.3301458,NA,0.31360948,0.48759866,0.51465416,0.18593049,20.23329,0.0086728437,8.2798815,0.61562150055991
"1047","Kentucky","Hopkins County",21107,0.13095604,0.01338313,44853.80956948,0.18232405,0.89386189,0.076513216,0.015643649,0.0049308003,3.3683944,593.33447,0.34355247,0.45393562,0.53635508,0.067139961,86.569061,-0.0073150247,36.544617,0.623575797987998
"1048","Kentucky","Jackson County",21109,0.061888278,0.0012100018,31177.162294353,0.32564133,0.98547506,0.0018526752,0.006224989,0.0008151771,3.0343726,407.93176,0.38905236,0.19798499,0.44564393,0.10444753,39.090267,-0.0048211263,12.381192,0.589432070195738
"1049","Kentucky","Jefferson County",21111,0.27774352,0.05769543,55041.1659137278,0.15584809,0.70511919,0.21799065,0.043910641,0.018633127,3.1088252,778.43762,0.39813423,0.25718766,0.62077361,0.02762923,1982.9823,0.0090090903,937.06482,0.678221169807808
"1050","Kentucky","Jessamine County",21113,0.26979741,0.032150425,56562.1856296052,0.14724641,0.91252625,0.038961839,0.027847528,0.0086735319,3.4853373,670.91278,0.26547983,0.3058309,0.64716774,-0.20748246,282.28638,0.017125294,136.27437,0.667845421935024
"1051","Kentucky","Johnson County",21115,0.10132328,0.0035105329,34304.5405463264,0.21948962,0.98047608,0.0042387396,0.0046668951,0.003108409,4.1580863,457.78094,0.30633831,0.35250738,0.44265211,-0.02326612,89.161034,-0.022899916,28.405859,0.589814814814815
"1052","Kentucky","Kenton County",21117,0.27406412,0.026527934,58856.1153017781,0.11401735,0.898009,0.056060605,0.026452541,0.0074395048,3.6028631,779.62842,0.31089726,0.26812941,0.6752001,0.058554538,996.68024,-0.00021046877,493.62878,0.66467526369899
"1053","Kentucky","Knott County",21119,0.1243346,0.0052829445,30723.6004527101,0.24255224,0.97975039,0.008381255,0.0060565276,0.00092744519,2.8218992,470.59238,0.37613419,0.24090397,0.3701773,0.038961858,46.501175,-0.027646687,13.450235,0.522222222222222
"1054","Kentucky","Knox County",21121,0.084940791,0.0085960366,27208.7797258727,0.3502309,0.96618885,0.013800458,0.0084684631,0.0023363184,2.8381948,516.02393,0.4200635,0.40513051,0.41514817,NA,82.534943,-0.01926654,23.714912,0.559664361612414
"1055","Kentucky","Larue County",21123,0.11963362,0.015289098,41794.2789403227,0.15316255,0.92270839,0.038046923,0.028253365,0.0017612681,3.8842492,577.40173,0.26405761,0.28502741,0.56900692,0.24912632,54.271393,-0.017376566,20.675362,0.678405500836276
"1056","Kentucky","Laurel County",21125,0.13578911,0.0079640783,36836.7434280956,0.19959716,0.96402657,0.0099746808,0.012183724,0.0038045915,3.3883386,561.01288,0.30263308,0.33503374,0.53374094,0.1007827,135.61147,-0.0082276547,51.259007,0.60373020477449
"1057","Kentucky","Lawrence County",21127,0.083720222,0.0031771741,34190.7505674653,0.24250767,0.98247164,0.0051071881,0.0048549809,0.0016322476,3.3465703,527.30975,0.28792748,0.2342011,0.4117454,NA,38.162151,-0.0067029442,11.915446,0.589256968567313
"1058","Kentucky","Lee County",21129,0.075251646,0.004205727,21181.1356662863,0.30809644,0.95904654,0.02485102,0.0073538735,0.0017268446,2.1906722,483,0.42715091,0.34620324,0.35449323,0.32521775,37.76268,-0.01820014,9.9350271,0.474906233255939
"1059","Kentucky","Leslie County",21131,0.080838524,0.0027224175,25350.9379310345,0.24605462,0.98603004,0.0038019451,0.0035366933,0.0013262599,2.0575652,361.0477,0.20718911,0.25841194,0.35792607,NA,28.215395,-0.013474475,7.1848221,0.605081121871463
"1060","Kentucky","Letcher County",21133,0.11789905,0.0046176072,29085.2006199274,0.26504135,0.98372692,0.0049349484,0.0050573023,0.0022230938,2.3844404,526.95886,0.25937679,0.27338371,0.3874267,0.23367903,72.559883,-0.022716794,19.836409,0.532497814048382
"1061","Kentucky","Lewis County",21135,0.11654622,0.0025394908,29620.3480894016,0.27478033,0.98413843,0.0042537851,0.0056236479,0.00067905948,2.9430442,521,0.27361679,0.29752922,0.45072487,NA,28.726051,-0.011091408,9.630579,0.569285852525643
"1062","Kentucky","Lincoln County",21137,0.10588694,0.00075364951,34893.880122868,0.21703535,0.9459219,0.027685717,0.015035163,0.00153585,2.8594115,618.02618,0.28797761,0.22989906,0.5525713,NA,74.056999,-0.01072458,26.522476,0.589477664343975
"1063","Kentucky","Livingston County",21139,0.10683747,0.0073100184,43126.8088034457,0.11296944,0.97100532,0.0045172814,0.012921525,0.0021010609,2.830708,570.95575,0.25762886,0.24323583,0.57247549,0.17994973,30.399805,-0.027108205,11.187154,0.696699624007798
"1064","Kentucky","Logan County",21141,0.10521862,0.029632635,40464.6297372834,0.18328024,0.89189494,0.072964415,0.024259362,0.0022020089,4.048213,528.11066,0.32128492,0.39490405,0.60399461,0.10599387,48.602596,-0.0019234248,20.413633,0.602920349660595
"1065","Kentucky","Lyon County",21143,0.11604782,0.0022310254,46821.576136637,0.13717815,0.92278087,0.05653115,0.0092614871,0.002766418,3.0690894,NA,0.29840508,0.35279313,0.41236886,0.51207256,56.15329,-0.0051502436,13.271605,0.606425702811245
"1066","Kentucky","McCracken County",21145,0.20952822,0.017972594,44899.2427667201,0.15451507,0.83924347,0.12166552,0.021093572,0.0070826695,4.4055395,646.5564,0.32914653,0.44113892,0.57035536,0.10601145,263.5853,-0.004376288,112.1318,0.661450728126603
"1067","Kentucky","McCreary County",21147,0.079854988,0.0096550277,20379.2257183437,0.36623523,0.90445757,0.05703048,0.021413743,0.0012155592,2.2493033,504.58926,0.3447538,0.3666659,0.41957533,0.052228313,42.89098,-0.019631108,10.878555,0.478937183685621
"1068","Kentucky","McLean County",21149,0.098120354,0.0026450756,43487.4033154968,0.1592412,0.97345501,0.0086035049,0.011121603,0.0010492079,3.1718268,471.181,0.34634501,0.2305131,0.55535859,0.12632006,37.750423,-0.0046452419,16.381886,0.685394868854809
"1069","Kentucky","Madison County",21151,0.27578029,0.025960779,45327.0889454388,0.2104138,0.90413189,0.052112982,0.021865502,0.0076944265,3.2947962,623.71143,0.33668917,0.37108648,0.62113172,0.0028002213,189.61157,0.012847914,97.73745,0.611462395543175
"1070","Kentucky","Magoffin County",21153,0.10593449,0,29155.731118278,0.30084711,0.98297459,0.0021750543,0.0071251784,0.00045001126,2.4949219,499.57828,0.25114504,0.2562502,0.37893078,0.40594023,43.22665,-0.020032132,10.695621,0.573806764303024
"1071","Kentucky","Marion County",21155,0.11483054,0.016849831,41263.4025227043,0.17270458,0.87209886,0.091372348,0.02431887,0.0054490413,3.6695659,605.60498,0.29250076,0.42764619,0.54938787,0.075970091,57.782909,-0.00077769882,24.894463,0.619698757548414
"1072","Kentucky","Marshall County",21157,0.14932323,0.0084635839,45377.5287776647,0.11567038,0.97522897,0.0027028746,0.011129484,0.002607479,4.6099315,592.62482,0.26078793,0.33143634,0.55121499,0.16084236,104.39101,0.0065886239,46.734959,0.709288736651219
"1073","Kentucky","Martin County",21159,0.089857407,0.00079764402,29154.5902235285,0.32946739,0.89202571,0.069301568,0.030010054,0.0018474975,2.5350509,394.85638,0.37931502,0.2808862,0.32723185,0.406571,56.30975,-0.0029321334,14.311535,0.430025166867272
"1074","Kentucky","Mason County",21161,0.14242733,0.010205438,39534.3662092624,0.21319813,0.89685535,0.074957117,0.014179531,0.0051457975,3.6293261,542.09558,0.30197677,0.41408226,0.587659,-0.14170901,72.836151,-0.017609654,29.205257,0.611354382730276
"1075","Kentucky","Meade County",21163,0.11672905,0.013002899,49607.5436295597,0.13572919,0.90570587,0.039507728,0.030032866,0.0047915657,4.321981,609.10376,0.25847164,0.23991032,0.55308706,0.46851635,93.647476,0.0020166596,37.354874,0.64555977490049
"1076","Kentucky","Menifee County",21165,0.1052641,0,34959.6714240406,0.20744373,0.96035522,0.021566762,0.0080875354,0.00095147482,3.0381637,485,0.15427713,0.15320668,0.44615984,0.085242361,30.974777,-0.010766727,10.752266,0.608235294117647
"1077","Kentucky","Mercer County",21167,0.1686662,0.0065175863,45630.3748066195,0.12269734,0.91950679,0.044301722,0.022971261,0.0029534481,3.3582864,596.55804,0.24914445,0.36039615,0.60533947,-0.03031045,85.736221,-0.0024429704,37.741463,0.711816086376319
"1078","Kentucky","Metcalfe County",21169,0.071002759,0.015393722,33755.9850480246,0.18485992,0.9634617,0.017526489,0.011387266,0.0013862759,3.9169657,448.0914,0.29421046,0.34335077,0.53585035,-0.11929341,34.866699,-0.0070848735,13.792699,0.652349342704673
"1079","Kentucky","Monroe County",21171,0.11405269,0.020531012,33344.1067226124,0.27267978,0.94080091,0.026635045,0.026361398,0.0011565707,4.0153832,491.68472,0.40251696,0.48843938,0.51771098,NA,33.284351,-0.0093607241,13.370819,0.659571835168915
"1080","Kentucky","Montgomery County",21173,0.15085976,0.01025401,38903.4177516133,0.2103734,0.93267667,0.031359673,0.0249066,0.0019662087,3.7585435,594.88928,0.32990217,0.35517153,0.57728738,NA,134.26324,0.0032319319,56.291359,0.603611228664128
"1081","Kentucky","Morgan County",21175,0.11457133,0.0051742238,32823.6346333405,0.23636405,0.93715435,0.045177046,0.0077569489,0.0037023977,3.6476626,473.17004,0.28545749,0.38169068,0.39203346,-0.17692462,36.531227,-0.0028115881,11.859595,0.51493162154619
"1082","Kentucky","Muhlenberg County",21177,0.10177132,0.008369334,41262.3214705229,0.21038255,0.93022001,0.049938094,0.011651163,0.0011111464,3.684032,541.36261,0.25513884,0.38857239,0.46904588,-0.025628071,67.438416,-0.0020686309,25.152115,0.587513935340022
"1083","Kentucky","Nelson County",21179,0.15237887,0.015632611,51915.7523770058,0.1424267,0.90931696,0.057853904,0.0204434,0.0045149904,2.8867483,653.70679,0.31280398,0.36829546,0.63675672,NA,104.03748,0.0067281206,48.012875,0.66692488667011
"1084","Kentucky","Nicholas County",21181,0.092163339,0.0063008848,38633.2711983182,0.18218778,0.97014713,0.0079887882,0.013735108,0.0022424667,3.0114782,398.27332,0.18712322,0.26949579,0.54518479,0.27191976,36.557686,0.016107986,16.523972,0.618241398143091
"1085","Kentucky","Ohio County",21183,0.093568429,0.012710277,39129.6257444845,0.19090532,0.94501299,0.011072896,0.035399716,0.0024779881,2.9439766,506.61743,0.27320719,0.35900936,0.53301275,NA,40.597813,-0.016606053,15.29442,0.622942559623782
"1086","Kentucky","Oldham County",21185,0.3881537,0.036084149,89677.6416705352,0.073739357,0.89190263,0.048328802,0.035363752,0.010777871,3.8638015,818.9762,0.21616419,0.20491225,0.64709806,-0.047782246,322.16986,0.018761907,152.66695,0.779998355127889
"1087","Kentucky","Owen County",21187,0.17926031,0.011018031,43629.4978323033,0.11665633,0.95627713,0.011438059,0.022691634,0.0018726592,2.9534318,627.54059,0.24466257,0.21993169,0.56332731,-0.075569019,30.876978,0.012406491,15.157945,0.647442743562359
"1088","Kentucky","Owsley County",21189,0.063810788,0.0006612296,24757.6042060988,0.40065011,0.97981071,0.0052576237,0.0082018925,0.00093327113,2.6263492,483,0.22861621,0.32723764,0.35820007,NA,24.087292,-0.027962364,5.7140832,0.530663679641557
"1089","Kentucky","Pendleton County",21191,0.10569269,0,50226.1072796935,0.18437749,0.9760704,0.0055118641,0.0096121524,0.0010754857,2.247833,604.81885,0.2673541,0.23135383,0.61034036,NA,53.677158,-0.0099290134,23.192631,0.620019697376668
"1090","Kentucky","Perry County",21193,0.1201481,0.0036302109,32197.7890429089,0.27674469,0.96203679,0.020096127,0.0064432989,0.0041446085,3.0039995,487.63943,0.39978454,0.35032308,0.38754702,0.11253647,84.528854,-0.012689715,26.369635,0.531070051574783
"1091","Kentucky","Pike County",21195,0.11935814,0.0064558364,33420.4854669045,0.22222538,0.97550136,0.0077971211,0.0068590059,0.004242206,3.280539,612.16168,0.27458802,0.30980918,0.41069856,NA,82.640152,-0.0095766624,26.088127,0.546924519759395
"1092","Kentucky","Powell County",21197,0.10517412,0.0027686267,33758.0101482597,0.2626873,0.97233015,0.0088797277,0.010465393,0.0013478157,3.5409493,587.48669,0.34921959,0.26520988,0.51523727,-0.073544919,70.471954,-0.012804443,25.215248,0.598239513149315
"1093","Kentucky","Pulaski County",21199,0.14643142,0.012404112,35641.1200228343,0.20808586,0.95052564,0.014430014,0.020899735,0.0040124482,3.6876907,584.48859,0.28559694,0.38378409,0.52374142,NA,95.781326,-0.00091639877,37.578636,0.634853852967228
"1094","Kentucky","Robertson County",21201,0.074127905,0.0021949077,30964,0.25109744,0.97808939,0.0030674846,0.0096406657,0.00087642419,2.2954948,580,0.33471075,0.20341393,0.52152038,-0.030665705,22.840326,-0.033152491,7.5667343,0.710477371357718
"1095","Kentucky","Rockcastle County",21203,0.11510004,0.0042331219,34349.0634967167,0.28414592,0.98153144,0.0021693246,0.0060389307,0.00064493436,3.0233924,471.57092,0.20756121,0.27008462,0.50895214,0.11378482,53.881752,-0.0055144671,20.306749,0.59430360415394
"1096","Kentucky","Rowan County",21205,0.25639161,0.013676242,38047.5184074058,0.29307067,0.95427078,0.018300261,0.01260018,0.0063429479,3.2410727,564.65808,0.34422779,0.43791205,0.53354478,0.040144432,83.393196,-0.016455866,35.815506,0.51672232211662
"1097","Kentucky","Russell County",21207,0.12610675,0.017335491,32162.5509251352,0.24153084,0.94938797,0.007571876,0.033304866,0.0022566288,3.4524016,492.33054,0.31127125,0.48121464,0.50000775,0.030380925,69.24678,-0.016650097,24.505436,0.658538382201267
"1098","Kentucky","Scott County",21209,0.26437134,0.025678495,66432.162677803,0.1324445,0.87848979,0.060585503,0.042269941,0.0076715848,3.8750172,779.49744,0.29260436,0.32338017,0.6689412,0.26562735,167.41847,0.030937728,87.543968,0.706873397631547
"1099","Kentucky","Shelby County",21211,0.23181278,0.059510563,63099.2897989257,0.11596014,0.81000143,0.082806483,0.090602271,0.0047806925,3.406487,739.086,0.27888536,0.28445286,0.65645874,-0.08416535,110.82692,0.016147798,55.974522,0.66782026551685
"1100","Kentucky","Simpson County",21213,0.15708615,0.012052636,40972.9374963929,0.14335614,0.86229587,0.10446125,0.018756853,0.0062330468,3.4639063,626.33478,0.35493967,0.48569581,0.63004768,-0.28919291,73.982193,-0.00010848782,34.965092,0.636164942444995
"1101","Kentucky","Spencer County",21215,0.16452241,0.017044205,65869.9975968583,0.070476621,0.95410585,0.019752653,0.014008557,0.0029592523,3.0672617,594.74872,0.20497552,0.13998261,0.67038029,0.27988678,91.392662,0.019988239,46.818584,0.785984457740183
"1102","Kentucky","Taylor County",21217,0.14878096,0.018067675,33321.3081755875,0.22991516,0.9109416,0.058909919,0.017664816,0.0044532432,2.9293396,574.2337,0.38547161,0.5360204,0.54843849,NA,92.037231,-0.013123364,38.723076,0.638884633062663
